State,specifier,agency,race,religion,sexualOrientation,disability,gender
,,Lynn2,5,0,2,0,0,0,4,0,1,1,"93,140"
,,Malden2,3,2,0,0,0,0,1,0,3,0,"61,098"
,,Manchester-by-the-Sea,0,0,0,1,0,0,1,0,0,0,"5,435"
,,Mansfield,1,0,0,0,0,0,0,0,0,1,"23,847"
,,Marblehead,0,1,0,0,0,0,0,1,0,0,"20,618"
,,Mashpee,0,1,0,0,0,0,0,0,1,0,"14,272"
,,Medford,5,1,0,1,0,0,2,3,0,2,"57,418"
,,Medway,1,0,0,0,0,0,0,0,0,1,"13,407"
,,Millbury,0,1,0,0,0,0,0,0,1,0,"13,626"
,,Milton,0,1,1,0,0,0,1,1,0,0,"27,420"
,,Nahant,0,1,0,0,0,0,0,0,1,0,"3,500"
,,Natick,0,1,0,0,0,0,1,0,0,0,"36,705"
,,New Bedford,0,0,1,0,0,0,0,1,0,0,"95,107"
,,Newburyport,0,1,0,0,0,0,0,0,1,0,"18,092"
,,Newton,3,7,2,0,0,0,5,4,1,2,"89,736"
,,North Andover,1,0,0,0,0,0,0,0,1,0,"31,035"
,,Northbridge,1,0,0,0,0,0,0,0,0,1,"16,711"
,,Northfield,0,4,4,0,0,0,0,0,0,8,"2,966"
,,Norwell,1,0,0,0,0,0,0,0,1,0,"11,150"
,,Pittsfield,0,1,0,0,0,0,1,0,0,0,"42,546"
,,Plymouth,0,1,0,0,0,0,1,0,0,0,"59,803"
,,Provincetown,1,0,1,0,0,0,0,1,0,1,"2,993"
,,Quincy2,8,2,1,0,0,0,2,1,4,3,"93,966"
,,Raynham,0,0,0,0,0,1,1,0,0,0,"14,048"
,,Reading,0,1,1,0,0,0,0,0,1,1,"26,033"
,,Revere,2,1,0,0,0,0,0,1,2,0,"53,425"
,,Rutland,0,1,0,0,0,0,0,0,1,0,"8,687"
,,Salem2,8,5,0,0,0,0,1,5,1,4,"43,385"
,,Salisbury,1,0,0,0,0,0,0,1,0,0,"9,517"
,,Saugus,1,0,0,0,0,0,1,0,0,0,"28,241"
,,Sharon,0,0,1,0,0,0,1,0,0,0,"18,419"
,,Shrewsbury,0,1,0,0,0,0,0,0,1,0,"36,974"
,,Somerville2,6,2,1,1,0,0,3,3,1,2,"82,326"
,,Southbridge,0,1,0,0,0,0,0,1,0,0,"16,860"
,,Springfield,5,1,1,0,0,1,4,2,1,1,"154,562"
,,Stoneham,0,0,0,1,0,0,1,0,0,0,"22,077"
,,Stoughton,0,1,0,0,0,0,0,0,0,1,"28,678"
,,Sudbury,0,1,0,0,0,0,0,0,1,0,"19,120"
,,Swampscott,0,1,0,0,1,0,2,0,0,0,"15,016"
,,Taunton,1,1,0,1,2,0,4,1,0,0,"57,047"
,,Tewksbury,1,0,0,0,0,0,0,1,0,0,"31,245"
,,Truro,1,0,0,0,0,0,0,0,0,1,"2,018"
,,Walpole,1,0,0,0,0,0,0,0,1,0,"25,312"
,,Waltham,1,1,1,1,2,0,0,3,1,2,"63,413"
,,Ware,1,0,0,0,0,0,0,0,1,0,"9,907"
,,Watertown,0,0,0,0,0,1,1,0,0,0,"35,586"
,,Webster,1,0,0,0,0,0,0,0,0,1,"16,883"
,,Westborough,0,1,0,0,0,0,0,1,0,0,"19,074"
,,Worcester2,5,1,0,0,0,0,2,2,0,1,"185,107"
,,Wrentham,0,1,0,0,0,0,0,0,0,1,"11,838"
,Universities and Colleges,,37,8,4,0,0,0,,,,,
,,Amherst College,0,0,2,0,0,0,2,0,,0,"1,849"
,,Boston College,5,0,0,0,0,0,0,,,5,"14,466"
,,Boston University2,5,3,1,0,0,0,3,2,2,1,"32,695"
,,Clark University,0,2,0,0,0,0,2,0,0,0,"3,298"
,,College of the Holy Cross,0,0,1,0,0,0,0,0,0,1,"2,720"
,,Dean College,1,0,0,0,0,0,0,1,0,0,"1,339"
,,Framingham State University,8,0,0,0,0,0,,0,0,8,"5,977"
,,Hampshire College,3,0,0,0,0,0,1,1,1,0,"1,321"
,,Harvard University,1,0,0,0,0,0,1,,,,"29,908"
,,Massasoit Community College,0,1,0,0,0,0,1,0,0,0,"7,471"
,,Springfield Technical Community College,3,0,0,0,0,0,0,0,0,3,"5,622"
,,"University of Massachusetts, Amherst",1,0,0,0,0,0,0,0,0,1,"30,037"
,,Westfield State University2,10,2,0,0,0,0,0,0,1,9,"6,335"
,Other Agencies,,10,0,1,0,0,0,,,,,
,,Massachusetts Bay Transportation Authority:  ,,,,,,,,,,,
,,Middlesex County,1,0,0,0,0,0,,,,1,
,,Suffolk County,4,0,0,0,0,0,1,1,,2,
,,Massachusetts General Hospital,5,0,1,0,0,0,,,2,4,
Michigan,Total,,311,78,57,2,8,0,,,,,
,Cities,,212,53,44,1,4,0,,,,,
,,Adrian,1,0,0,0,0,0,0,0,1,0,"20,598"
,,Albion,0,1,0,0,0,0,0,0,0,1,"8,293"
,,Ann Arbor,3,13,3,0,0,0,1,2,8,8,"121,930"
,,Bangor,1,0,0,0,0,0,0,1,0,0,"1,839"
,,Battle Creek,2,1,3,0,1,0,3,2,1,1,"60,852"
,,Bay City,1,0,0,0,0,0,1,0,0,0,"33,286"
,,Belleville,1,0,0,0,0,0,0,0,1,0,"3,832"
,,Benton Harbor,1,0,1,0,0,0,0,1,0,1,"9,899"
,,Berrien Springs-Oronoko Township,1,0,0,0,0,0,0,0,1,0,"9,039"
,,Birmingham,0,1,0,0,0,0,1,0,0,0,"21,162"
,,Blackman Township,23,0,0,0,0,0,1,4,3,15,"36,908"
,,Boyne City,1,1,0,0,0,0,1,1,0,0,"3,741"
,,Buena Vista Township,2,0,0,0,0,0,0,1,0,1,"8,084"
,,Burton,4,0,0,0,0,0,0,1,3,0,"28,439"
,,Cadillac,1,0,0,0,0,0,1,0,0,0,"10,473"
,,Canton Township,1,1,0,0,0,0,1,0,1,0,"90,294"
,,Carrollton Township,0,0,1,0,0,0,0,0,1,0,"5,728"
,,Center Line,2,0,0,0,0,0,1,1,0,0,"8,304"
,,Charlotte,2,0,0,0,0,0,0,0,1,1,"9,053"
,,Cheboygan,1,0,0,0,0,0,0,0,1,0,"4,705"
,,Chocolay Township,1,0,0,0,0,0,0,1,0,0,"5,948"
,,Clio,1,0,0,0,0,0,1,0,0,0,"2,495"
,,Dearborn,4,0,0,0,0,0,4,0,0,0,"93,889"
,,Dearborn Heights,1,1,1,0,0,0,1,1,0,1,"55,454"
,,Detroit,22,2,15,0,2,0,15,10,9,7,"670,792"
,,East Grand Rapids,1,0,0,0,0,0,0,0,0,1,"11,812"
,,East Lansing,2,1,0,0,0,0,0,1,2,0,"48,920"
,,Eastpointe,1,0,0,0,0,0,0,1,0,0,"32,712"
,,Ecorse,2,0,0,0,0,0,0,0,2,0,"9,132"
,,Escanaba,0,1,0,0,0,0,0,0,1,0,"12,280"
,,Farmington Hills,0,1,0,0,0,0,1,0,0,0,"81,359"
,,Ferndale,4,0,1,0,0,0,2,0,1,2,"20,131"
,,Flint,9,0,1,0,0,0,2,3,4,1,"96,605"
,,Fremont,1,0,0,0,0,0,0,0,1,0,"4,020"
,,Gaines Township,1,0,0,0,0,0,1,0,0,0,"6,139"
,,Galesburg,2,0,0,0,0,0,0,0,1,1,"2,055"
,,Gaylord,2,0,0,0,0,0,0,0,1,1,"3,697"
,,Grand Blanc,1,0,0,0,0,0,1,0,0,0,"7,904"
,,Grand Rapids,5,1,4,0,0,0,1,0,6,3,"197,868"
,,Grandville,0,2,0,0,0,0,0,1,1,0,"16,108"
,,Grosse Pointe,0,1,0,0,0,0,1,0,0,0,"5,151"
,,Grosse Pointe Farms,0,0,1,0,0,0,0,0,1,0,"9,106"
,,Hampton Township,1,0,0,0,0,0,1,0,0,0,"9,522"
,,Hamtramck,1,1,0,0,0,0,0,1,0,1,"21,654"
,,Hart,4,1,0,0,0,0,1,3,0,1,"2,080"
,,Highland Park,2,0,0,0,0,0,0,1,0,1,"10,757"
,,Holland,3,0,0,0,0,0,2,1,0,0,"33,613"
,,Huntington Woods,0,1,0,0,0,0,0,1,0,0,"6,343"
,,Huron Township,1,0,0,0,0,0,1,0,0,0,"15,636"
,,Independence Township,1,0,0,0,0,0,0,1,0,0,"36,836"
,,Inkster,1,0,0,0,0,0,1,0,0,0,"24,324"
,,Ionia,1,0,1,0,0,0,0,2,0,0,"11,287"
,,Iron River,1,0,0,0,0,0,0,0,0,1,"2,838"
,,Lansing,10,0,2,0,0,0,2,2,6,2,"116,302"
,,Lansing Township,0,0,1,0,0,0,0,1,0,0,"8,150"
,,Lapeer,0,1,0,0,0,0,1,0,0,0,"8,735"
,,Lincoln Park,2,0,0,0,0,0,0,0,2,0,"36,502"
,,Lincoln Township,1,0,0,0,0,0,1,0,0,0,"14,460"
,,Ludington,1,0,0,0,0,0,0,0,1,0,"8,068"
,,Madison Heights,1,0,0,0,0,0,1,0,0,0,"30,152"
,,Manistee,1,0,0,0,0,0,0,0,1,0,"6,030"
,,Meridian Township,2,1,6,0,0,0,2,0,6,1,"42,878"
,,Metro Police Authority of Genesee County,0,1,0,0,0,0,0,1,0,0,"20,001"
,,Midland,1,0,0,0,0,0,1,0,0,0,"42,131"
,,Millington,1,0,0,0,0,0,1,0,0,0,"1,016"
,,Monroe,1,0,0,0,0,0,1,0,0,0,"19,868"
,,Mount Pleasant,1,0,1,0,0,0,1,0,1,0,"26,366"
,,Muskegon,4,0,0,0,0,0,0,0,4,0,"38,375"
,,Northville Township,2,0,0,0,0,0,0,0,2,0,"28,751"
,,Oak Park,0,2,0,0,0,0,0,0,2,0,"29,698"
,,Ovid,1,0,0,0,0,0,0,0,1,0,"1,615"
,,Perry,2,0,0,0,0,0,0,2,0,0,"2,094"
,,Petoskey,1,0,0,0,0,0,0,0,1,0,"5,764"
,,Pinckney,0,0,0,1,0,0,0,0,1,0,"2,463"
,,Pittsfield Township,1,0,0,0,0,0,0,0,0,1,"39,061"
,,Pontiac,2,0,0,0,0,0,0,0,1,1,"59,731"
,,Portland,1,0,0,0,0,0,0,1,0,0,"3,943"
,,Raisin Township,1,0,0,0,0,0,1,0,0,0,"7,619"
,,Redford Township,1,0,0,0,0,0,0,1,0,0,"46,867"
,,Rochester Hills,1,2,1,0,0,0,1,0,0,3,"73,827"
,,Romulus,2,0,0,0,0,0,0,1,1,0,"23,174"
,,Roosevelt Park,0,1,0,0,0,0,0,0,1,0,"3,826"
,,Roseville,6,1,0,0,0,0,2,2,3,0,"47,651"
,,Royal Oak,1,0,0,0,0,0,0,0,1,0,"59,303"
,,Saginaw,3,0,0,0,0,0,0,0,2,1,"48,589"
,,Saginaw Township,2,0,0,0,0,0,1,0,0,1,"39,319"
,,Saline,1,0,0,0,0,0,0,0,1,0,"9,207"
,,Sault Ste. Marie,1,0,0,0,0,0,1,0,0,0,"13,630"
,,Schoolcraft,1,0,0,0,0,0,0,1,0,0,"1,571"
,,Shelby Township,4,2,0,0,0,0,2,1,2,1,"79,217"
,,Southfield,2,3,0,0,0,0,2,0,2,1,"73,324"
,,Southgate,4,0,0,0,0,0,0,0,0,4,"28,939"
,,Sparta,1,0,0,0,0,0,0,0,1,0,"4,370"
,,St. Joseph,1,0,0,0,0,0,0,0,1,0,"8,276"
,,Tawas,1,0,0,0,0,0,1,0,0,0,"4,522"
,,Taylor,3,0,0,0,0,0,0,2,1,0,"60,882"
,,Thomas Township,0,1,0,0,0,0,0,0,1,0,"11,450"
,,Traverse City,0,3,1,0,0,0,0,2,2,0,"15,617"
,,Trenton,0,1,0,0,0,0,1,0,0,0,"18,161"
,,Troy,3,0,0,0,1,0,0,2,2,0,"84,086"
,,Van Buren Township,2,0,0,0,0,0,1,0,1,0,"27,911"
,,Warren,1,0,0,0,0,0,1,0,0,0,"135,303"
,,Wayne,1,0,0,0,0,0,0,0,1,0,"16,857"
,,West Bloomfield Township,0,3,0,0,0,0,2,1,0,0,"65,948"
,,Westland,2,0,0,0,0,0,0,0,0,2,"81,158"
,,White Lake Township,1,0,0,0,0,0,0,1,0,0,"31,016"
,,Wyandotte,2,0,0,0,0,0,0,1,0,1,"24,817"
,,Wyoming,4,0,0,0,0,0,0,0,4,0,"76,153"
,Universities and Colleges,,14,5,4,0,1,0,,,,,
,,Eastern Michigan University,3,0,0,0,0,0,0,1,2,0,"21,246"
,,Grand Valley State University,0,0,2,0,0,0,0,0,2,0,"25,460"
,,Michigan State University,1,0,0,0,0,0,0,0,1,0,"50,340"
,,Oakland University,1,0,0,0,0,0,0,0,0,1,"20,012"
,,Saginaw Valley State University,0,0,0,0,1,0,0,0,0,1,"9,105"
,,University of Michigan:  ,,,,,,,,,,,
,,Ann Arbor ,9,4,2,0,0,0,4,0,5,6,"44,718"
,,Dearborn,0,1,0,0,0,0,0,1,0,0,"9,131"
,Metropolitan Counties,,15,10,2,0,0,0,,,,,
,,Eaton,1,0,0,0,0,0,0,0,1,0,
,,Genesee,2,2,0,0,0,0,1,1,0,2,
,,Jackson,0,2,0,0,0,0,0,2,0,0,
,,Kent,3,0,0,0,0,0,0,1,1,1,
,,Lapeer,0,1,0,0,0,0,0,1,0,0,
,,Midland,1,0,0,0,0,0,0,1,0,0,
,,Monroe,0,1,0,0,0,0,0,1,0,0,
,,Muskegon,0,0,1,0,0,0,1,0,0,0,
,,Ottawa,1,1,1,0,0,0,0,0,2,1,
,,Saginaw,0,1,0,0,0,0,0,1,0,0,
,,Van Buren,3,2,0,0,0,0,0,1,4,0,
,,Washtenaw,4,0,0,0,0,0,3,0,1,0,
,Nonmetropolitan Counties,,17,3,4,0,2,0,,,,,
,,Allegan,1,0,0,0,0,0,0,0,1,0,
,,Benzie,3,0,0,0,0,0,0,1,0,2,
,,Charlevoix,0,0,1,0,0,0,0,0,1,0,
,,Chippewa,1,1,1,0,0,0,0,1,1,1,
,,Clare,1,0,0,0,0,0,0,0,1,0,
,,Emmet,1,0,0,0,0,0,0,0,1,0,
,,Grand Traverse,2,0,0,0,0,0,0,1,1,0,
,,Gratiot,1,1,1,0,0,0,2,0,1,0,
,,Huron,1,0,0,0,0,0,0,1,0,0,
,,Mackinac,1,0,0,0,0,0,0,0,1,0,
,,Menominee,2,1,0,0,0,0,0,1,1,1,
,,Missaukee,1,0,0,0,0,0,0,0,1,0,
,,Newaygo,0,0,0,0,1,0,0,1,0,0,
,,Ontonagon,0,0,1,0,0,0,0,1,0,0,
,,Otsego,0,0,0,0,1,0,0,1,0,0,
,,Presque Isle,2,0,0,0,0,0,0,1,1,0,
,State Police Agencies,,50,6,3,1,1,0,,,,,
,,State Police:,,,,,,,,,,,
,,Alpena County,2,0,0,0,0,0,0,0,2,0,
,,Barry County,3,0,0,0,0,0,0,0,3,0,
,,Bay County,2,0,1,0,0,0,0,1,2,0,
,,Berrien County,1,0,0,0,0,0,0,0,1,0,
,,Chippewa County,2,0,0,0,0,0,0,0,0,2,
,,Clare County,1,0,0,0,0,0,0,1,0,0,
,,Crawford County,1,0,0,0,0,0,0,0,0,1,
,,Eaton County,1,0,0,0,0,0,0,0,1,0,
,,Genesee County,1,0,0,0,0,0,0,0,1,0,
,,Gogebic County,2,0,0,0,0,0,1,0,1,0,
,,Isabella County,1,0,0,0,0,0,0,0,0,1,
,,Jackson County,3,0,1,0,0,0,1,1,1,1,
,,Kalamazoo County,2,0,0,0,0,0,0,1,0,1,
,,Kent County,3,0,0,0,0,0,0,0,1,2,
,,Lapeer County,1,1,0,0,0,0,0,0,1,1,
,,Livingston County,4,2,1,0,0,0,2,3,2,0,
,,Macomb County,1,0,0,0,0,0,0,0,0,1,
,,Mason County,0,1,0,0,0,0,0,0,0,1,
,,Monroe County,2,0,0,0,0,0,0,2,0,0,
,,Montcalm County,2,0,0,0,0,0,0,0,1,1,
,,Muskegon County,1,0,0,0,0,0,0,0,0,1,
,,Oakland County,2,0,0,1,0,0,0,2,1,0,
,,Oceana County,1,0,0,0,0,0,0,1,0,0,
,,Osceola County,1,0,0,0,0,0,0,0,1,0,
,,Saginaw County,2,1,0,0,0,0,0,1,1,1,
,,Shiawassee County,3,0,0,0,0,0,0,2,1,0,
,,St. Joseph County,1,0,0,0,0,0,0,1,0,0,
,,Van Buren County,0,1,0,0,1,0,2,0,0,0,
,,Washtenaw County,2,0,0,0,0,0,0,0,0,2,
,,Wayne County,1,0,0,0,0,0,1,0,0,0,
,,Wexford County,1,0,0,0,0,0,0,0,0,1,
,Tribal Agencies,,3,0,0,0,0,0,,,,,
,,Little River Band of Ottawa Indians,2,0,0,0,0,0,0,2,0,0,
,,Nottawaseppi Huron Band of Potawatomi,1,0,0,0,0,0,0,0,1,0,
,Other Agencies,,0,1,0,0,0,0,,,,,
,,Wayne County Airport,0,1,0,0,0,0,1,0,0,0,
Minnesota,Total,,92,34,22,0,0,0,,,,,
,Cities,,80,31,21,0,0,0,,,,,
,,Apple Valley,1,0,0,0,0,0,0,0,1,0,"52,439"
,,Belle Plaine,1,0,0,0,0,0,0,0,0,1,"7,066"
,,Blaine,3,0,0,0,0,0,1,1,0,1,"63,857"
,,Brooklyn Park,5,0,1,0,0,0,0,3,3,0,"80,347"
,,Burnsville,1,0,1,0,0,0,0,1,1,0,"61,442"
,,Clearbrook,1,0,0,0,0,0,0,1,0,0,522
,,Coon Rapids,0,1,0,0,0,0,0,0,1,0,"62,495"
,,Crookston,0,1,0,0,0,0,,1,0,0,"7,789"
,,Duluth,1,0,1,0,0,0,1,0,1,0,"86,306"
,,Eden Prairie,1,0,0,0,0,0,0,0,0,1,"64,429"
,,Edina,0,1,0,0,0,0,0,0,1,0,"51,923"
,,Forest Lake,0,0,1,0,0,0,1,0,0,0,"19,804"
,,Fridley,0,0,1,0,0,0,0,0,1,0,"27,516"
,,Goodhue,1,0,0,0,0,0,,,,1,"1,186"
,,Inver Grove Heights,4,1,0,0,0,0,0,3,0,2,"35,254"
,,Lakeville2,4,2,1,0,0,0,3,0,1,2,"62,958"
,,Mankato,1,0,0,0,0,0,0,0,0,1,"42,047"
,,Maple Grove,2,2,0,0,0,0,0,0,1,3,"70,966"
,,Maplewood,5,0,0,0,0,0,1,0,3,1,"40,689"
,,Minneapolis,16,7,8,0,0,0,10,9,8,4,"418,971"
,,Moorhead,2,0,1,0,0,0,3,0,0,0,"42,999"
,,New Brighton,1,0,0,0,0,0,0,0,1,0,"22,772"
,,Northfield,1,0,0,0,0,0,0,1,0,0,"20,512"
,,Oakdale,1,0,0,0,0,0,1,0,0,0,"28,181"
,,Plymouth,0,1,0,0,0,0,0,0,0,1,"78,356"
,,Rochester,10,3,0,0,0,0,3,3,3,4,"115,228"
,,Roseville,0,0,1,0,0,0,0,1,0,0,"36,196"
,,Sartell,0,0,1,0,0,0,0,0,1,0,"17,353"
,,Savage,1,0,1,0,0,0,1,0,1,0,"31,491"
,,Spring Lake Park,1,0,0,0,0,0,1,0,0,0,"6,482"
,,St. Anthony,1,0,0,0,0,0,0,0,0,1,"9,159"
,,St. Cloud,1,1,0,0,0,0,1,0,1,0,"67,911"
,,Stillwater,0,1,0,0,0,0,0,0,1,0,"19,394"
,,St. Louis Park2,3,4,2,0,0,0,3,1,2,2,"49,355"
,,St. Paul,11,5,1,0,0,0,5,8,2,2,"306,696"
,,Willmar,0,1,0,0,0,0,0,0,1,0,"19,553"
,Universities and Colleges,,3,2,0,0,0,0,,,,,
,,"University of Minnesota, Twin Cities",3,2,0,0,0,0,2,2,1,0,"51,579"
,Metropolitan Counties,,9,0,1,0,0,0,,,,,
,,Benton,1,0,0,0,0,0,1,0,0,0,
,,Carver,5,0,0,0,0,0,1,1,2,1,
,,Ramsey,2,0,0,0,0,0,1,1,0,0,
,,Wright,1,0,1,0,0,0,1,0,0,1,
,Nonmetropolitan Counties,,0,1,0,0,0,0,,,,,
,,Otter Tail,0,1,0,0,0,0,1,0,0,0,
Mississippi,Total,,1,0,0,0,0,0,,,,,
,Cities,,1,0,0,0,0,0,,,,,
,,Gulfport,1,0,0,0,0,0,0,0,0,1,"72,792"
Missouri,Total,,79,11,13,0,1,1,,,,,
,Cities,,72,7,13,0,1,1,,,,,
,,Blue Springs,2,0,0,0,0,0,1,1,0,0,"54,727"
,,Branson,1,0,0,0,0,0,1,0,0,0,"11,571"
,,Camdenton,0,0,1,0,0,0,0,0,0,1,"3,980"
,,Cameron,3,0,0,0,0,0,0,2,0,1,"9,765"
,,Columbia,1,0,0,0,0,0,1,0,0,0,"122,585"
,,Crystal City,0,0,1,0,0,0,0,0,1,0,"4,817"
,,Festus,0,0,1,0,0,0,0,1,0,0,"12,187"
,,Gladstone,2,1,0,0,0,0,1,0,1,1,"27,390"
,,Grain Valley,2,0,0,0,0,0,0,0,1,1,"13,825"
,,Grandview,1,0,0,0,0,0,0,1,0,0,"25,308"
,,Independence,4,0,0,0,0,0,2,1,0,1,"117,055"
,,Joplin,0,0,1,0,0,0,0,0,0,1,"52,412"
,,Kansas City,34,5,6,0,1,1,6,19,16,6,"484,948"
,,Lee's Summit,1,0,0,0,0,0,1,0,0,0,"96,855"
,,Macon,1,0,0,0,0,0,0,0,1,0,"5,360"
,,Maryland Heights,1,0,0,0,0,0,0,0,0,1,"27,083"
,,Normandy,1,0,0,0,0,0,0,1,0,0,"7,544"
,,North Kansas City,1,0,0,0,0,0,0,1,0,0,"4,407"
,,Overland,1,0,0,0,0,0,0,1,0,0,"15,760"
,,Rolla,2,0,3,0,0,0,2,1,2,0,"20,147"
,,St. Louis,11,0,0,0,0,0,3,4,2,2,"310,284"
,,University City,1,0,0,0,0,0,0,1,0,0,"34,601"
,,Warrenton,1,0,0,0,0,0,0,1,0,0,"8,168"
,,Wentzville,1,0,0,0,0,0,0,1,0,0,"38,876"
,,Willard,0,1,0,0,0,0,0,1,0,0,"5,452"
,Universities and Colleges,,2,2,0,0,0,0,,,,,
,,"St. Louis Community College, Meramec",2,1,0,0,0,0,2,0,1,0,"19,052"
,,"University of Missouri, Columbia",0,1,0,0,0,0,1,0,0,0,"33,239"
,Metropolitan Counties,,3,2,0,0,0,0,,,,,
,,Greene,2,0,0,0,0,0,0,1,1,0,
,,St. Louis County Police Department,0,2,0,0,0,0,1,0,1,0,
,,Warren,1,0,0,0,0,0,0,0,1,0,
,Nonmetropolitan Counties,,2,0,0,0,0,0,,,,,
,,Laclede,1,0,0,0,0,0,0,0,0,1,
,,Taney,1,0,0,0,0,0,1,0,0,0,
Montana,Total,,9,4,2,0,0,0,,,,,
,Cities,,3,2,0,0,0,0,,,,,
,,Bozeman,0,2,0,0,0,0,1,0,1,0,"46,728"
,,Kalispell,2,0,0,0,0,0,0,2,0,0,"23,243"
,,Whitefish,1,0,0,0,0,0,0,0,1,0,"7,446"
,Universities and Colleges,,2,0,0,0,0,0,,,,,
,,Montana State University,1,0,0,0,0,0,1,0,0,0,"16,359"
,,University of Montana,1,0,0,0,0,0,0,0,0,1,"12,419"
,Metropolitan Counties,,3,1,1,0,0,0,,,,,
,,Cascade,1,0,0,0,0,0,1,0,0,0,
,,Missoula,1,1,0,0,0,0,0,0,2,0,
,,Yellowstone,1,0,1,0,0,0,1,1,0,0,
,Nonmetropolitan Counties,,1,1,1,0,0,0,,,,,
,,Deer Lodge,0,0,1,0,0,0,0,0,1,0,
,,Gallatin,1,0,0,0,0,0,0,0,1,0,
,,Ravalli,0,1,0,0,0,0,0,0,1,0,
Nebraska,Total,,34,6,4,1,0,0,,,,,
,Cities,,29,6,4,0,0,0,,,,,
,,Grand Island,1,0,1,0,0,0,0,1,0,1,"51,980"
,,Kearney,1,0,0,0,0,0,0,0,0,1,"33,960"
,,Lincoln,21,5,3,0,0,0,3,5,10,11,"284,063"
,,Norfolk,2,0,0,0,0,0,0,0,1,1,"24,364"
,,Omaha,2,1,0,0,0,0,1,1,1,0,"449,388"
,,South Sioux City,2,0,0,0,0,0,1,0,0,1,"13,078"
,Metropolitan Counties,,5,0,0,0,0,0,,,,,
,,Merrick,4,0,0,0,0,0,0,0,2,2,
,,Saunders,1,0,0,0,0,0,0,0,0,1,
,Nonmetropolitan Counties,,0,0,0,1,0,0,,,,,
,,Perkins,0,0,0,1,0,0,0,0,0,1,
Nevada,Total,,2,0,3,0,0,0,,,,,
,Cities,,1,0,3,0,0,0,,,,,
,,Henderson,1,0,0,0,0,0,0,0,0,1,"299,285"
,,Reno,0,0,3,0,0,0,1,2,0,0,"248,531"
,Other Agencies,,1,0,0,0,0,0,,,,,
,,Clark County School District,1,0,0,0,0,0,0,0,1,0,
New Hampshire,Total,,8,4,1,0,0,0,,,,,
,Cities,,7,4,0,0,0,0,,,,,
,,Concord,1,0,0,0,0,0,0,1,0,0,"42,942"
,,Dover,1,0,0,0,0,0,1,0,0,0,"31,344"
,,Epping,0,1,0,0,0,0,1,0,0,0,"6,978"
,,Hudson,1,0,0,0,0,0,1,0,0,0,"25,212"
,,Keene,0,1,0,0,0,0,0,0,0,1,"23,386"
,,Laconia,1,0,0,0,0,0,0,1,0,0,"16,616"
,,Manchester,0,1,0,0,0,0,0,1,0,0,"110,655"
,,Pelham,1,0,0,0,0,0,0,0,1,0,"13,513"
,,Plymouth,0,1,0,0,0,0,0,0,0,1,"6,303"
,,Rye,1,0,0,0,0,0,0,1,0,0,"5,425"
,,Seabrook,1,0,0,0,0,0,0,1,0,0,"8,816"
,Universities and Colleges,,0,0,1,0,0,0,,,,,
,,University of New Hampshire,0,0,1,0,0,0,0,0,0,1,"15,188"
,State Police Agencies,,1,0,0,0,0,0,,,,,
,,"State Police, Grafton County",1,0,0,0,0,0,0,1,0,0,
New Jersey,Total,,260,180,51,4,0,0,,,,,
,Cities,,241,163,41,3,0,0,,,,,
,,Aberdeen Township,2,3,1,0,0,0,3,1,2,0,"18,403"
,,Belmar,0,0,1,0,0,0,0,1,0,0,"5,666"
,,Belvidere,1,0,0,0,0,0,0,0,0,1,"2,589"
,,Bergenfield,0,2,0,0,0,0,0,2,0,0,"27,891"
,,Berkeley Heights Township,1,0,0,0,0,0,0,0,1,0,"13,654"
,,Berkeley Township,0,1,0,0,0,0,0,0,1,0,"42,036"
,,Boonton,0,1,0,0,0,0,0,1,0,0,"8,421"
,,Bradley Beach,1,1,0,0,0,0,1,1,0,0,"4,236"
,,Brick Township,0,2,0,0,0,0,0,0,2,0,"75,566"
,,Bridgeton,1,0,0,0,0,0,0,1,0,0,"24,937"
,,Bridgewater Township,0,1,0,0,0,0,0,0,0,1,"45,417"
,,Brigantine,0,1,0,0,0,0,0,0,1,0,"8,976"
,,Burlington Township,1,0,0,0,0,0,0,1,0,0,"22,772"
,,Carteret,1,0,0,0,0,0,1,0,0,0,"24,283"
,,Chatham,0,1,0,0,0,0,0,1,0,0,"9,011"
,,Chatham Township,1,0,0,0,0,0,1,0,0,0,"10,515"
,,Cinnaminson Township,2,3,1,0,0,0,2,3,0,1,"16,696"
,,Collingswood,1,0,0,0,0,0,0,0,0,1,"14,080"
,,Colts Neck Township,2,0,0,0,0,0,2,0,0,0,"9,936"
,,Deal,0,2,0,0,0,0,0,2,0,0,730
,,Delanco Township,2,0,0,0,0,0,2,0,0,0,"4,528"
,,Dover,1,0,1,0,0,0,1,1,0,0,"18,339"
,,Eastampton Township,1,0,0,0,0,0,1,0,0,0,"5,962"
,,East Brunswick Township,11,13,0,0,0,0,4,13,5,2,"49,019"
,,East Hanover Township,2,1,0,0,0,0,1,2,0,0,"11,284"
,,East Orange,1,1,0,0,0,0,0,1,1,0,"65,160"
,,East Windsor Township,1,0,0,0,0,0,0,0,0,1,"27,571"
,,Eatontown,0,0,1,0,0,0,0,0,0,1,"12,258"
,,Edison Township,6,3,1,0,0,0,2,2,4,2,"102,699"
,,Egg Harbor Township,1,0,0,0,0,0,0,0,0,1,"43,515"
,,Elizabeth,0,1,0,0,0,0,1,0,0,0,"129,726"
,,Elmwood Park,1,0,0,0,0,0,0,0,0,1,"20,515"
